PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
876,1,3,0,0.18321186227695402,0,0,0.014102260811993537,0
877,0,3,1,0.24604171902488062,0,0,0.019217721730481106,2
878,0,3,1,0.2334757476752953,0,0,0.015411575213749286,2
879,0,3,1,0.34656948982156316,0,0,0.015411575213749286,2
880,1,1,0,0.6984166876099522,0,1,0.16231419173453318,0
881,1,2,0,0.3088715757728072,0,1,0.050748620223090936,2
882,0,3,1,0.4093993465694898,0,0,0.015411575213749286,2
883,0,3,0,0.2711736617240512,0,0,0.02052723131923771,2
884,0,2,1,0.34656948982156316,0,0,0.020494635090094415,2
885,0,3,1,0.3088715757728072,0,0,0.013760683560491965,2
886,0,3,0,0.4847951746670017,0,5,0.05684821399990475,1
887,0,2,1,0.33400351847197784,0,0,0.025374310111545468,2
888,1,1,0,0.2334757476752953,0,0,0.05855610025741262,2
889,0,3,0,0.34656948982156316,1,2,0.04577135170121086,2
890,1,1,1,0.32143754712239253,0,0,0.05855610025741262,0
891,0,3,1,0.39683337521990447,0,0,0.015126992566498259,1
